tid;class;time;latitude;longitude;gid;semantic_stop_id;semantic_move_id
195104    ;3 ;174;112.6;14.6;596;13;
195104    ;3 ;180;110.3;14.7;597;13;
195104    ;3 ;186;108.2;14.8;598;13;
195104    ;3 ;192;106.9;14.9;599;;
195104    ;3 ;198;105.7;15.1;600;14;
195104    ;3 ;204;104.6;15.3;601;14;
195104    ;3 ;210;103.5;15.4;602;14;
195104    ;3 ;216;102.2;15.6;603;14;
195104    ;3 ;222;100.9;15.7;604;;
195104    ;3 ;228;97.6;16.1;605;;
195105    ;5 ;0;143;14;606;;
195105    ;5 ;6;140.4;15.7;607;;
195105    ;5 ;12;138.9;16.3;608;;
195105    ;5 ;18;137.4;16.6;609;333;
195105    ;5 ;24;136.2;16.7;610;333;
195105    ;5 ;30;135.1;16.6;611;333;
195105    ;5 ;36;134.1;16.7;612;333;
195105    ;5 ;42;133;17;613;;
195105    ;5 ;48;131.3;17.8;614;334;
195105    ;5 ;54;129.5;18.7;615;334;
195105    ;5 ;60;127.9;19.7;616;334;
195105    ;5 ;66;126.3;20.6;617;;
195105    ;5 ;72;124.5;21.1;618;335;
195105    ;5 ;78;122.7;21.5;619;335;
195105    ;5 ;84;120.7;21.9;620;335;
195105    ;5 ;90;118.8;22.3;621;;
195105    ;5 ;96;117.5;22.7;622;336;
195105    ;5 ;102;116.3;23;623;336;
195105    ;5 ;108;115.1;23.4;624;336;
195105    ;5 ;114;114;24;625;336;
195105    ;5 ;120;113;24.8;626;336;
195105    ;5 ;126;112.4;25.8;627;;
195105    ;5 ;132;112.2;27.1;628;337;
195105    ;5 ;138;112.6;28.3;629;337;
195105    ;5 ;144;113.3;29.2;630;337;
195105    ;5 ;150;114;29.9;631;337;
195105    ;5 ;156;114.7;30.3;632;337;
195105    ;5 ;162;115.6;30.8;633;;
195105    ;5 ;168;117.3;32;634;338;
195105    ;5 ;174;119.2;33.2;635;338;
195105    ;5 ;180;120.3;34.1;636;338;
195105    ;5 ;186;121.5;35;637;;
195105    ;5 ;192;122.9;36.2;638;339;
195105    ;5 ;198;124.3;37.3;639;339;
195105    ;5 ;204;125.9;38.1;640;339;
195105    ;5 ;210;127.4;38.6;641;;
195105    ;5 ;216;128.7;38.9;642;340;
195105    ;5 ;222;130.1;39;643;340;
195105    ;5 ;228;131.6;39;644;340;
195105    ;5 ;234;133.1;39;645;340;
195105    ;5 ;240;134.5;39;646;;
195105    ;5 ;246;136.2;39.6;647;;
195105    ;5 ;252;138.5;40.8;648;;
195105    ;5 ;258;140.7;42;649;;
195105    ;5 ;264;142.6;45.8;650;;
195106    ;3 ;0;160;13;651;;
195106    ;3 ;6;156.5;11.8;652;;
195106    ;3 ;12;155.2;11.6;653;;
195106    ;3 ;18;154;11.5;654;663;
195106    ;3 ;24;152.5;11.5;655;663;
195106    ;3 ;30;151;11.8;656;663;
195106    ;3 ;36;149.5;12.4;657;;
195106    ;3 ;42;148;13;658;664;
195106    ;3 ;48;146.7;13.7;659;664;
195106    ;3 ;54;145.4;14.4;660;664;
195106    ;3 ;60;143.8;15.2;661;;
195106    ;3 ;66;142.2;16;662;665;
195106    ;3 ;72;141;16.5;663;665;
195106    ;3 ;78;139.9;17.1;664;665;
195106    ;3 ;84;138.6;17.6;665;665;
195106    ;3 ;90;137;18.2;666;;
195106    ;3 ;96;134.5;19.2;667;666;
195106    ;3 ;102;131.8;20.3;668;666;
195106    ;3 ;108;130.5;21;669;666;
195106    ;3 ;114;129.3;21.7;670;;
195106    ;3 ;120;126.9;23;671;667;
195106    ;3 ;126;124.8;24.4;672;667;
195106    ;3 ;132;123.6;25.2;673;667;
195106    ;3 ;138;122.5;26.4;674;;
195106    ;3 ;144;121.2;29.2;675;;
195106    ;3 ;150;120;32.4;676;;
195106    ;3 ;156;120.2;35.3;677;;
195106    ;3 ;162;122;38;678;;
195106    ;3 ;168;125.4;40;679;;
195106    ;3 ;174;129.5;42;680;;
195106    ;3 ;180;136.1;44.5;681;;
195106    ;3 ;186;143;47;682;;
195106    ;3 ;192;150.1;49.6;683;;
195106    ;3 ;198;157.2;52.4;684;;
195106    ;3 ;204;158.9;55.5;685;;
195106    ;3 ;210;156.8;59;686;;
195107    ;TS;0;87;19.8;687;1022;
195107    ;TS;6;85.3;20.6;688;1022;
195107    ;TS;12;84.8;20.8;689;1022;
195107    ;TS;18;84.3;20.9;690;1022;
195107    ;TS;24;83.8;21;691;1022;
195107    ;TS;30;83.3;21.2;692;1022;
195107    ;TS;36;82.5;21.5;693;;
195108    ;2 ;0;95.2;18.7;694;1041;
195108    ;2 ;6;95;19;695;1041;
195108    ;2 ;12;94.7;19.6;696;1041;
195108    ;2 ;18;94.3;20.3;697;1041;
195108    ;2 ;24;93.7;21.3;698;1041;
195108    ;2 ;30;93.2;22.2;699;308;
195108    ;2 ;36;92.9;22.8;700;308;
195108    ;2 ;42;92.7;23.3;701;308;
195108    ;2 ;48;92.6;23.8;702;308;
195108    ;2 ;54;92.5;24.3;703;308;
195108    ;2 ;60;92.4;24.9;704;308;
195108    ;2 ;66;92.3;25.4;705;308;
195108    ;2 ;72;92.5;25.8;706;1042;
195108    ;2 ;78;93.2;26.1;707;1042;
195108    ;2 ;84;94;26.3;708;1042;
195108    ;2 ;90;95.2;26.4;709;1042;
195108    ;2 ;96;96.7;26.6;710;;
195108    ;2 ;102;98.3;26.8;711;1043;
195108    ;2 ;108;99.8;27.6;712;1043;
195108    ;2 ;114;101.2;29;713;1043;
195108    ;2 ;120;102.4;30.6;714;;
195108    ;2 ;126;103.3;32;715;1044;
195108    ;2 ;132;103.8;32.6;716;1044;
195108    ;2 ;138;104.2;33.2;717;1044;
195108    ;2 ;144;104.8;33.9;718;1044;
195108    ;2 ;150;105.5;34.6;719;1044;
195108    ;2 ;156;106.2;35.1;720;1044;
195108    ;2 ;162;107;35.7;721;;
195108    ;2 ;168;107.8;36.4;722;1045;
195108    ;2 ;174;108.7;37.1;723;1045;
195108    ;2 ;180;109.8;37.7;724;1045;
195108    ;2 ;186;111;38.3;725;1045;
195108    ;2 ;192;112.2;38.9;726;;
195108    ;2 ;198;114.3;39.5;727;;
195108    ;2 ;204;119.1;40.3;728;;
195108    ;2 ;210;124.7;41.2;729;;
195108    ;2 ;216;129.3;41.9;730;;
195108    ;2 ;222;134;42.6;731;;
195108    ;2 ;228;139.1;43.6;732;;
195108    ;2 ;234;144.1;45.2;733;;
195108    ;2 ;240;148.8;48.3;734;;
195108    ;2 ;246;153.2;53.3;735;;
195109    ;1 ;0;101.8;14.3;736;821;
195109    ;1 ;6;101.2;15;737;821;
195109    ;1 ;12;100.5;15.6;738;821;
195109    ;1 ;18;99.8;16.2;739;821;
195109    ;1 ;24;99;16.7;740;821;
195109    ;1 ;30;98.2;17.3;741;224;
195109    ;1 ;36;97.8;17.9;742;224;
195109    ;1 ;42;97.9;18.5;743;224;
195109    ;1 ;48;98.2;19.1;744;224;
195109    ;1 ;54;98.5;19.7;745;224;
195109    ;1 ;60;98.7;20.1;746;224;
195109    ;1 ;66;98.8;20.4;747;224;
195109    ;1 ;72;98.7;20.7;748;224;
195109    ;1 ;78;98.4;20.9;749;224;
195109    ;1 ;84;98;21;750;224;
195109    ;1 ;90;97.7;21.1;751;224;
195109    ;1 ;96;97.4;21.1;752;822;
195109    ;1 ;102;97.1;21.2;753;225;
195109    ;1 ;108;96.8;21.5;754;225;
195109    ;1 ;114;96.7;22;755;225;
195109    ;1 ;120;96.6;22.5;756;225;
195109    ;1 ;126;96.5;23;757;225;
195109    ;1 ;132;96.4;23.6;758;;
195110    ;1 ;0;104.4;28.1;759;1868;
195110    ;1 ;6;104.7;29.4;760;1868;
195110    ;1 ;12;105.2;30.6;761;1868;
195110    ;1 ;18;105.8;31.4;762;1868;
195110    ;1 ;24;106.4;31.9;763;1868;
195110    ;1 ;30;107;32.2;764;1868;
195110    ;1 ;36;107.7;32.4;765;;
195110    ;1 ;42;108.4;32.7;766;1869;
195110    ;1 ;48;109.3;33.1;767;1869;
195110    ;1 ;54;110.1;33.5;768;558;
195110    ;1 ;60;110.2;33.9;769;558;
195110    ;1 ;66;109.6;34.2;770;558;
195110    ;1 ;72;108.7;34.2;771;558;
195110    ;1 ;78;107.8;34;772;558;
195110    ;1 ;84;107.5;33.5;773;558;
195110    ;1 ;90;107.4;32.8;774;558;
195110    ;1 ;96;107.7;31.9;775;558;
195110    ;1 ;102;108.2;31;776;558;
195110    ;1 ;108;108.9;30.3;777;558;
195110    ;1 ;114;109.3;29.8;778;1869;
195110    ;1 ;120;110.1;29.4;779;1869;
195110    ;1 ;126;110.7;29.2;780;;
195110    ;1 ;132;115;29;781;;
195201    ;TS;0;92.8;17.5;782;;
195201    ;TS;6;92.6;20.2;783;;
195201    ;TS;12;94.5;22;784;;
195201    ;TS;18;97.4;24;785;;
195201    ;TS;24;99.6;26.2;786;;
195201    ;TS;30;101.6;28.5;787;;
195201    ;TS;36;103;30.7;788;;
195201    ;TS;42;104.4;32.9;789;;
195201    ;TS;48;106.3;35.7;790;;
195201    ;TS;54;108.2;38.8;791;;
195201    ;TS;60;110.1;41.6;792;;
195201    ;TS;66;112;44.4;793;;
195201    ;TS;72;112.8;47.4;794;;
195202    ;2 ;0;161;14.6;795;97;
195202    ;2 ;6;160.4;14.4;796;97;
195202    ;2 ;12;160.2;14.3;797;97;
195202    ;2 ;18;159.1;14.1;798;97;
195202    ;2 ;24;158.5;13.9;799;97;
195202    ;2 ;30;157.4;13.7;800;355;
195202    ;2 ;36;156.4;13.4;801;355;
195202    ;2 ;42;155.3;13.2;802;;
195202    ;2 ;48;154.1;13;803;356;
195202    ;2 ;54;152.8;12.8;804;356;
195202    ;2 ;60;151.7;12.6;805;356;
195202    ;2 ;66;150.6;12.4;806;356;
195202    ;2 ;72;149.3;12.3;807;;
195202    ;2 ;78;147.9;12.3;808;357;
195202    ;2 ;84;146.6;12.3;809;357;
195202    ;2 ;90;145.4;12.3;810;357;
195202    ;2 ;96;144.6;12.3;811;357;
195202    ;2 ;102;143.5;12.3;812;;
195202    ;2 ;108;141.9;12.5;813;358;
195202    ;2 ;114;140.2;12.9;814;358;
195202    ;2 ;120;138.5;13.3;815;358;
195202    ;2 ;126;136.9;13.7;816;;
195202    ;2 ;132;135.3;14.3;817;359;
195202    ;2 ;138;133.7;14.9;818;359;
195202    ;2 ;144;132.3;15.3;819;359;
195202    ;2 ;150;130.9;15.8;820;;
195202    ;2 ;156;128.8;16.4;821;;
195202    ;2 ;162;126.5;17;822;;
195202    ;2 ;168;124.5;17.7;823;;
195202    ;2 ;174;122.9;18.4;824;360;
195202    ;2 ;180;121.9;19;825;360;
195202    ;2 ;186;120.9;19.6;826;360;
195202    ;2 ;192;119.7;20.1;827;360;
195202    ;2 ;198;118.6;20.6;828;360;
195202    ;2 ;204;117.8;20.9;829;;
195202    ;2 ;210;117.1;21.2;830;361;
195202    ;2 ;216;116.3;21.5;831;361;
195202    ;2 ;222;115.3;21.9;832;361;
195202    ;2 ;228;114.2;22.3;833;361;
195202    ;2 ;234;112.9;23;834;;
195202    ;2 ;240;111.5;23.8;835;362;
195202    ;2 ;246;110.2;24.7;836;362;
195202    ;2 ;252;109;25.5;837;362;
195202    ;2 ;258;107.8;26.3;838;362;
195202    ;2 ;264;106.6;27.1;839;;
195202    ;2 ;270;105.3;27.8;840;363;
195202    ;2 ;276;103.8;28.5;841;363;
195202    ;2 ;282;102.2;29.2;842;363;
195202    ;2 ;288;101;29.5;843;363;
195202    ;2 ;294;100.3;29.8;844;;
195202    ;2 ;300;99.9;30.7;845;364;
195202    ;2 ;306;99.5;31.8;846;364;
195202    ;2 ;312;99.2;33.1;847;364;
195202    ;2 ;318;99;34.4;848;364;
195202    ;2 ;324;99.4;35.8;849;;
195202    ;2 ;330;100.3;37.2;850;;
195202    ;2 ;336;101.4;38.3;851;;
195202    ;2 ;342;102.9;39.3;852;;
195202    ;2 ;348;105.2;40.9;853;365;
195202    ;2 ;354;107.3;42.3;854;365;
195202    ;2 ;360;108.5;43;855;365;
195202    ;2 ;366;109.6;43.7;856;;
195202    ;2 ;372;110.6;44.4;857;;
195203    ;3 ;0;121.6;16.7;858;567;
195203    ;3 ;6;121.3;17.3;859;567;
195203    ;3 ;12;121;17.8;860;567;
195203    ;3 ;18;120.7;18.2;861;567;
195203    ;3 ;24;120.5;18.6;862;567;
195203    ;3 ;30;120.2;19;863;567;
195203    ;3 ;36;119.7;19.9;864;1880;
195203    ;3 ;42;119;21;865;;
195203    ;3 ;48;118.1;21.9;866;1881;
195203    ;3 ;54;117;22.8;867;1881;
195203    ;3 ;60;115.8;23.7;868;1881;
195203    ;3 ;66;114.7;24.5;869;1881;
195203    ;3 ;72;113.6;25.2;870;;
195203    ;3 ;78;112.6;25.9;871;1882;
195203    ;3 ;84;111.6;26.8;872;1882;
195203    ;3 ;90;110.6;27.7;873;1882;
195203    ;3 ;96;109.8;28.7;874;1882;
195203    ;3 ;102;109.3;29.7;875;;
195203    ;3 ;108;108.9;30.7;876;568;
195203    ;3 ;114;108.7;31.6;877;568;
195203    ;3 ;120;108.8;32.4;878;568;
195203    ;3 ;126;109;33;879;568;
195203    ;3 ;132;109.4;33.5;880;568;
195203    ;3 ;138;109.8;33.9;881;568;
195203    ;3 ;144;110.1;34.3;882;1883;
195203    ;3 ;150;110.4;34.8;883;1883;
195203    ;3 ;156;111.4;35.8;884;;
195203    ;3 ;162;112.9;36.9;885;;
195203    ;3 ;168;114.3;38;886;;
195203    ;3 ;174;116;39;887;;
195203    ;3 ;180;118.9;40.4;888;;
195203    ;3 ;186;122.6;42.5;889;;
195203    ;3 ;192;128.3;45.6;890;;
195203    ;3 ;198;130.7;47.8;891;;
195203    ;3 ;204;132.3;50;892;;
195203    ;3 ;210;133;52;893;1884;
195203    ;3 ;216;133.5;53.9;894;1884;
195203    ;3 ;222;134.1;55.8;895;1884;
195203    ;3 ;228;134.2;57.6;896;;
195204    ;3 ;0;117.8;14.4;897;2231;
195204    ;3 ;6;115.1;15.1;898;2231;
195204    ;3 ;12;114.1;15.4;899;2231;
195204    ;3 ;18;113.2;16;900;2231;
195204    ;3 ;24;112.4;16.8;901;;
195204    ;3 ;30;111.6;17.7;902;2232;
195204    ;3 ;36;110.9;18.5;903;2232;
195204    ;3 ;42;110.2;19.3;904;2232;
195204    ;3 ;48;109.4;20.2;905;2232;
195204    ;3 ;54;108.6;21.2;906;2232;
195204    ;3 ;60;107.8;22.2;907;;
195204    ;3 ;66;107;23.3;908;2233;
195204    ;3 ;72;106.2;24.5;909;2233;
195204    ;3 ;78;105.3;25.6;910;2233;
195204    ;3 ;84;104.9;26.5;911;2233;
195204    ;3 ;90;105;27.3;912;2233;
195204    ;3 ;96;105.2;28.2;913;2233;
195204    ;3 ;102;105.9;29.1;914;;
195204    ;3 ;108;107.6;30.3;915;2234;
195204    ;3 ;114;109.4;31.7;916;2234;
195204    ;3 ;120;110.5;32.6;917;2234;
195204    ;3 ;126;111.9;33.6;918;;
195204    ;3 ;132;114.3;35.2;919;;
195204    ;3 ;138;116.8;36.9;920;;
195204    ;3 ;144;119.2;38.4;921;;
195204    ;3 ;150;121.4;39.5;922;2235;
195204    ;3 ;156;123.1;40;923;2235;
195204    ;3 ;162;124.5;40.3;924;2235;
195204    ;3 ;168;125.9;40.7;925;;
195204    ;3 ;174;127.3;40.8;926;2236;
195204    ;3 ;180;129;40.5;927;2236;
195204    ;3 ;186;130.6;40.2;928;2236;
195204    ;3 ;192;131.8;39.8;929;2236;
195204    ;3 ;198;133;39.5;930;;
195204    ;3 ;204;134.5;39.2;931;2237;
195204    ;3 ;210;136;39.7;932;2237;
195204    ;3 ;216;137.5;40.6;933;2237;
195204    ;3 ;222;138.9;42.2;934;;
195205    ;1 ;0;129;14;935;397;
195205    ;1 ;6;128.4;14.8;936;397;
195205    ;1 ;12;128.1;15.2;937;397;
195205    ;1 ;18;127.7;15.5;938;397;
195205    ;1 ;24;127.2;15.9;939;397;
195205    ;1 ;30;126.6;16.2;940;1332;
195205    ;1 ;36;126;16.6;941;398;
195205    ;1 ;42;125.4;17;942;398;
195205    ;1 ;48;125;17.5;943;398;
195205    ;1 ;54;124.6;18;944;398;
195205    ;1 ;60;124.1;18.7;945;398;
195205    ;1 ;66;123.6;19.3;946;1333;
195205    ;1 ;72;123.1;19.8;947;1333;
195205    ;1 ;78;122.7;20.2;948;1333;
195205    ;1 ;84;122.3;20.7;949;1333;
195205    ;1 ;90;121.9;21.3;950;1333;
195205    ;1 ;96;121.3;21.7;951;;
195206    ;2 ;0;129;15.2;952;522;
195206    ;2 ;6;129;15.3;953;522;
195206    ;2 ;12;129;15.5;954;522;
195206    ;2 ;18;129;15.7;955;522;
195206    ;2 ;24;129;16;956;522;
195206    ;2 ;30;129;16.3;957;522;
195206    ;2 ;36;129;16.7;958;522;
195206    ;2 ;42;129;17.1;959;522;
195206    ;2 ;48;129;17.5;960;522;
195206    ;2 ;54;129.1;18.1;961;522;
195206    ;2 ;60;129.5;18.7;962;522;
195206    ;2 ;66;129.8;18.7;963;522;
195206    ;2 ;72;130.2;18.7;964;522;
195206    ;2 ;78;130.8;18;965;522;
195206    ;2 ;84;130.8;17.2;966;522;
195206    ;2 ;90;130.6;16.4;967;522;
195206    ;2 ;96;130.1;15.6;968;522;
195206    ;2 ;102;129.7;15.1;969;522;
195206    ;2 ;108;129;14.7;970;522;
195206    ;2 ;114;128.1;14.1;971;522;
195206    ;2 ;120;127;14;972;;
195207    ;4 ;0;102.4;11.8;973;803;
195207    ;4 ;6;101.7;12.5;974;803;
195207    ;4 ;12;100.9;13.3;975;803;
195207    ;4 ;18;100.1;14.2;976;803;
195207    ;4 ;24;99.3;15;977;219;
195207    ;4 ;30;98.8;15.4;978;219;
195207    ;4 ;36;98.5;15.7;979;219;
195207    ;4 ;42;98.1;16.3;980;219;
195207    ;4 ;48;97.8;16.8;981;219;
195207    ;4 ;54;97.7;17.3;982;219;
195207    ;4 ;60;97.7;17.7;983;219;
195207    ;4 ;66;97.7;18;984;219;
195207    ;4 ;72;97.8;18.4;985;804;
195207    ;4 ;78;97.9;18.9;986;804;
195207    ;4 ;84;98;19.5;987;804;
195207    ;4 ;90;98.2;20.1;988;804;
195207    ;4 ;96;98.5;20.8;989;804;
195207    ;4 ;102;99;21.8;990;;
195207    ;4 ;108;99.5;22.8;991;805;
195207    ;4 ;114;99.9;23.5;992;805;
195207    ;4 ;120;100.4;24.1;993;805;
195207    ;4 ;126;101.2;24.6;994;805;
195207    ;4 ;132;102.2;24.8;995;805;
195207    ;4 ;138;103.2;24.7;996;220;
195207    ;4 ;144;104.1;24.6;997;220;
195207    ;4 ;150;104.9;24.4;998;220;
195207    ;4 ;156;105.5;24.4;999;220;
195207    ;4 ;162;106;25.3;1000;220;
195207    ;4 ;168;105.6;26.3;1001;806;
195207    ;4 ;174;106.5;27.3;1002;806;
195207    ;4 ;180;107.9;28.2;1003;;
195207    ;4 ;186;110.4;29.6;1004;;
195207    ;4 ;192;111;31.7;1005;;
195301    ;TS;0;98.2;14.4;1006;501;
195301    ;TS;6;98;15;1007;501;
195301    ;TS;12;97.7;15.6;1008;501;
195301    ;TS;18;96.9;16.2;1009;501;
195301    ;TS;24;95.8;16.1;1010;501;
195301    ;TS;30;95;15.5;1011;501;
195301    ;TS;36;95.1;14.8;1012;501;
195301    ;TS;42;95.2;14.3;1013;501;
195301    ;TS;48;95.4;13.8;1014;501;
195301    ;TS;54;95.8;13.3;1015;501;
195301    ;TS;60;96.1;13.1;1016;501;
195301    ;TS;66;96.5;13.1;1017;501;
195301    ;TS;72;97.6;13.7;1018;501;
195301    ;TS;78;98;14.7;1019;501;
195301    ;TS;84;98.2;15.9;1020;501;
195301    ;TS;90;98.1;17.3;1021;1609;
195301    ;TS;96;97.9;18.4;1022;502;
195301    ;TS;102;97.7;19.4;1023;502;
195301    ;TS;108;97.3;20.3;1024;502;
195301    ;TS;114;97;20.9;1025;502;
195301    ;TS;120;96.8;21.2;1026;502;
195301    ;TS;126;96.7;21.4;1027;502;
195301    ;TS;132;96.6;21.7;1028;1610;
195301    ;TS;138;96.4;22;1029;503;
195301    ;TS;144;96.2;22.3;1030;503;
195301    ;TS;150;96.1;22.6;1031;503;
195301    ;TS;156;95.8;23.3;1032;503;
195301    ;TS;162;95.3;24;1033;503;
195301    ;TS;168;94.4;24.6;1034;503;
195301    ;TS;174;93.8;24;1035;503;
195301    ;TS;180;94.3;23.3;1036;503;
195301    ;TS;186;95.3;23;1037;503;
195301    ;TS;192;95.9;23;1038;503;
195301    ;TS;198;96.4;23.1;1039;503;
195301    ;TS;204;96.7;23.2;1040;503;
195301    ;TS;210;97;23.4;1041;503;
195301    ;TS;216;97.4;23.7;1042;503;
195301    ;TS;222;97.4;24;1043;503;
195301    ;TS;228;96.8;24.2;1044;503;
195301    ;TS;234;96.3;24.5;1045;503;
195301    ;TS;240;95.7;25.2;1046;1610;
195301    ;TS;246;95.2;25.9;1047;504;
195301    ;TS;252;94.8;26.6;1048;504;
195301    ;TS;258;94.5;27.3;1049;504;
195301    ;TS;264;94.3;28;1050;504;
195301    ;TS;270;94.2;28.6;1051;504;
195301    ;TS;276;94.2;29.1;1052;504;
195301    ;TS;282;94.2;29.6;1053;1611;
195301    ;TS;288;94.2;30.2;1054;;
195302    ;2 ;0;106.1;22.8;1055;1297;
195302    ;2 ;6;105.5;24.1;1056;1297;
195302    ;2 ;12;105.2;25.3;1057;1297;
195302    ;2 ;18;104.8;26.5;1058;1297;
195302    ;2 ;24;104.4;27.9;1059;;
195302    ;2 ;30;104.1;29.2;1060;1298;
195302    ;2 ;36;104;29.9;1061;1298;
195302    ;2 ;42;103.9;30.5;1062;1298;
195302    ;2 ;48;103.8;31.5;1063;1298;
195302    ;2 ;54;103.7;32.5;1064;1298;
195302    ;2 ;60;103.7;33.6;1065;1298;
195302    ;2 ;66;103.9;34.7;1066;;
195302    ;2 ;72;104.3;35.8;1067;1299;
195302    ;2 ;78;105;37;1068;1299;
195302    ;2 ;84;106.2;38.1;1069;1299;
195302    ;2 ;90;107.7;39.3;1070;;
195302    ;2 ;96;109.6;40.4;1071;;
195302    ;2 ;102;112;41.5;1072;;
195302    ;2 ;108;115.7;43.1;1073;;
195302    ;2 ;114;119.5;45.3;1074;;
195302    ;2 ;120;120.9;48.7;1075;;
195302    ;2 ;126;120.6;53.5;1076;;
195303    ;TS;0;97.4;21.7;1077;1937;
195303    ;TS;6;95.8;23.8;1078;1937;
195303    ;TS;12;95.9;24.9;1079;1937;
195303    ;TS;18;97.4;26;1080;1937;
195303    ;TS;24;98.8;26;1081;1937;
195303    ;TS;30;100.2;26.1;1082;;
195303    ;TS;36;101.6;26.8;1083;577;
195303    ;TS;42;102.5;27.4;1084;577;
195303    ;TS;48;102.5;28;1085;577;
195303    ;TS;54;102.2;28.7;1086;577;
195303    ;TS;60;101.9;29.2;1087;577;
195303    ;TS;66;101.6;29.7;1088;577;
195303    ;TS;72;101.1;30.4;1089;1938;
195303    ;TS;78;100.3;31.2;1090;1938;
195303    ;TS;84;99.2;31.9;1091;;
195303    ;TS;90;98;32.4;1092;1939;
195303    ;TS;96;97;32.5;1093;1939;
195303    ;TS;102;96.2;32.5;1094;1939;
195303    ;TS;108;95.7;32.7;1095;1939;
195303    ;TS;114;95.2;33.2;1096;1939;
195303    ;TS;120;94.6;34.4;1097;1939;
195303    ;TS;126;94;36.5;1098;;
195303    ;TS;132;94.8;38.5;1099;;
195304    ;4 ;0;159.5;16;1100;2302;
195304    ;4 ;6;158.4;15.3;1101;2302;
195304    ;4 ;12;157.2;14.6;1102;2302;
195304    ;4 ;18;156;13.9;1103;2302;
195304    ;4 ;24;154.7;13.2;1104;;
195304    ;4 ;30;153.3;12.6;1105;2303;
195304    ;4 ;36;151.9;12;1106;2303;
195304    ;4 ;42;150.5;11.4;1107;2303;
195304    ;4 ;48;149.3;10.9;1108;2303;
195304    ;4 ;54;147.9;10.7;1109;;
195304    ;4 ;60;146.1;10.6;1110;2304;
195304    ;4 ;66;144.2;10.6;1111;2304;
195304    ;4 ;72;142.3;10.6;1112;2304;
195304    ;4 ;78;140.4;10.6;1113;;
195304    ;4 ;84;138.6;10.8;1114;2305;
195304    ;4 ;90;137;11.3;1115;2305;
195304    ;4 ;96;135.7;11.9;1116;2305;
195304    ;4 ;102;134.4;12.5;1117;2305;
195304    ;4 ;108;133.1;13.1;1118;;
195304    ;4 ;114;131.9;13.6;1119;;
195304    ;4 ;120;130.5;14.2;1120;;
195304    ;4 ;126;129;15;1121;;
195304    ;4 ;132;126.3;16.1;1122;2306;
195304    ;4 ;138;123.7;17.3;1123;2306;
195304    ;4 ;144;122.5;18.1;1124;2306;
195304    ;4 ;150;121.3;18.9;1125;;
195304    ;4 ;156;120;19.9;1126;2307;
195304    ;4 ;162;118.7;21;1127;2307;
195304    ;4 ;168;117.5;22.3;1128;2307;
195304    ;4 ;174;116.5;23.7;1129;;
195304    ;4 ;180;115.7;25;1130;2308;
195304    ;4 ;186;114.9;26.3;1131;2308;
195304    ;4 ;192;113.9;27.8;1132;2308;
195304    ;4 ;198;112.9;29.2;1133;2308;
195304    ;4 ;204;112.4;29.9;1134;;
195304    ;4 ;210;112;30.5;1135;2309;
195304    ;4 ;216;111.2;31.6;1136;2309;
195304    ;4 ;222;110.4;33;1137;2309;
195304    ;4 ;228;109.4;35;1138;;
195304    ;4 ;234;109.2;37.2;1139;;
195304    ;4 ;240;109.7;38.6;1140;;
195304    ;4 ;246;110.7;40.3;1141;;
195304    ;4 ;252;112.7;43.3;1142;;
195304    ;4 ;258;114.8;46.4;1143;;
195304    ;4 ;264;117;49.1;1144;;
195304    ;4 ;270;119.2;51.8;1145;;
195304    ;4 ;276;121.6;54.5;1146;;
195304    ;4 ;282;123.8;57;1147;;
195304    ;4 ;288;125.9;59.5;1148;;
195304    ;4 ;294;128;61.8;1149;;
195305    ;3 ;0;114.1;20.3;1150;52;
195305    ;3 ;6;113.3;20;1151;52;
195305    ;3 ;12;112.5;19.4;1152;52;
195305    ;3 ;18;111.8;19.5;1153;52;
195305    ;3 ;24;111.1;20.1;1154;52;
195305    ;3 ;30;110.6;20.7;1155;237;
195305    ;3 ;36;110.2;21.3;1156;237;
195305    ;3 ;42;109.9;22;1157;237;
195305    ;3 ;48;109.7;22.8;1158;237;
195305    ;3 ;54;109.5;23.7;1159;;
195305    ;3 ;60;109.4;24.9;1160;238;
195305    ;3 ;66;109.5;26.1;1161;238;
195305    ;3 ;72;110;27.6;1162;238;
195305    ;3 ;78;111;29;1163;;
195305    ;3 ;84;112.4;30.4;1164;;
195305    ;3 ;90;114.1;31.8;1165;;
195305    ;3 ;96;116;33.3;1166;;
195305    ;3 ;102;118.2;34.9;1167;;
195305    ;3 ;108;121.1;36.8;1168;;
195305    ;3 ;114;124.4;38.8;1169;;
195305    ;3 ;120;128.4;40.4;1170;;
195305    ;3 ;126;132;41.7;1171;;
195305    ;3 ;132;134.3;42.5;1172;;
195305    ;3 ;138;136.3;42.9;1173;;
195305    ;3 ;144;138.2;43;1174;239;
195305    ;3 ;150;140;43;1175;239;
195305    ;3 ;156;141.4;43;1176;239;
195305    ;3 ;162;142.7;43;1177;239;
195305    ;3 ;168;143.8;43;1178;;
195305    ;3 ;174;145;42.9;1179;;
195305    ;3 ;180;148.1;42.6;1180;;
195305    ;3 ;186;151.7;42.3;1181;;
195305    ;3 ;192;153.9;42.1;1182;;
195305    ;3 ;198;156.2;42;1183;;
195305    ;3 ;204;158.8;41.9;1184;;
195305    ;3 ;210;161.4;41.8;1185;;
195305    ;3 ;216;164.1;41.8;1186;;
195305    ;3 ;222;166.8;41.8;1187;;
195305    ;3 ;228;169.5;42;1188;;
